wikipedia_movie_id,freebase_movie_id,movie_name,movie_release_date,movie_box_office_revenue_x,movie_runtime,movie_languages,movie_countries,movie_genres,Unnamed: 0,budget,opening_weekend,rating_score,producer,release_year
2696740,/m/07ykkf,Curious George,2006.0,69834815.0,88.0,['English Language'],['United States of America'],"['Adventure', 'Family Film', ""Children's"", 'Comedy', 'Animation']",3718,50000000.0,14703405.0,6.5,Matthew O'Callaghan,2006.0
30423357,/m/0g5sv0_,Page One: A Year Inside the New York Times,2011.0,1067028.0,92.0,['English Language'],['United States of America'],"['Political cinema', 'Indie', 'Documentary']",3719,,28911.0,6.9,Andrew Rossi,2011.0
2408687,/m/07b0_l,Warlock,1989.0,9054451.0,101.0,['English Language'],['United States of America'],"['Cult', 'Horror', 'Supernatural']",3720,7000000.0,780360.0,6.2,Steve Miner,1991.0
26964199,/m/0brzsb1,Poetry,2010.0,2230640.0,135.0,['Korean Language'],"['South Korea', 'Korea']","['Crime Fiction', 'Drama', 'World cinema']",3721,1300000000.0,18900.0,7.8,Lee Chang-dong,2011.0
1489050,/m/055crg,Pokémon Heroes,2003.0,20867919.0,68.0,"['Japanese Language', 'English Language']","['United States of America', 'Japan']","['Fantasy Adventure', 'Japanese Movies', 'World cinema', ""Children's/Family"", 'Animation', 'Action/Adventure', ""Children's"", 'Fantasy', ""Children's Fantasy"", 'Animated cartoon', 'Family Film', 'Anime']",3722,,260372.0,6.1,Jim Malone,2003.0
8687544,/m/027d_bt,The Big Steal,1990.0,2351628.0,99.0,['English Language'],['Australia'],['Comedy'],3723,,,6.8,Nadia Tass,1990.0
1373219,/m/04xmjj,Darkness,2002.0,34409206.0,88.0,['English Language'],"['United States of America', 'Spain']","['Horror', 'Haunted House Film']",3724,10600000.0,6400000.0,5.4,Jaume Balagueró,2004.0
10565718,/m/02xtxw,Mean Girls,2004.0,129042871.0,97.0,"['Vietnamese Language', 'German Language', 'English Language', 'Swahili Language']","['United States of America', 'Canada']","['LGBT', 'Comedy of manners', 'Comedy-drama', 'Coming of age', 'Comedy', 'Teen']",3725,17000000.0,24432195.0,7.1,Mark Waters,2004.0
923759,/m/03qbfb,Rounders,1998.0,22912409.0,120.0,"['French Language', 'English Language']",['United States of America'],"['Crime Fiction', 'Drama', 'Buddy film', 'Indie', 'Gangster Film']",3726,12000000.0,8459126.0,7.3,John Dahl,1998.0
21817139,/m/05p4gqq,Bandido,1956.0,1650000.0,92.0,['English Language'],"['United States of America', 'Mexico']","['Western', 'Action']",3727,,,6.0,Richard Fleischer,1956.0
5581958,/m/0dtp46,Hideous Kinky,1998.0,1263279.0,99.0,"['French Language', 'Arabic Language', 'English Language']","['France', 'United Kingdom', 'Morocco']","['Period piece', 'Family Drama', 'Drama', 'Indie', 'Adventure']",3728,12000000.0,82431.0,6.0,Gillies MacKinnon,1999.0
5948294,/m/0fg23x,Sex and Death 101,2007.0,1229330.0,108.0,['English Language'],['United States of America'],"['Romantic comedy', 'Sex comedy', 'Drama', 'Comedy', 'Black comedy', 'Romance Film', 'Fantasy Comedy']",3729,5000000.0,13516.0,5.9,Daniel Waters,2008.0
2079686,/m/06krf3,Mommie Dearest,1981.0,39000000.0,129.0,['English Language'],['United States of America'],"['Biography', 'Childhood Drama', 'Docudrama', 'Drama', 'Biopic [feature]', 'Biographical film']",3730,5000000.0,,6.6,Frank Perry,1981.0
4828849,/m/0cpylg,Compulsion,1959.0,1800000.0,103.0,['English Language'],['United States of America'],"['Crime Fiction', 'Drama', 'Film noir', 'Courtroom Drama']",3731,,,7.4,Richard Fleischer,1959.0
482882,/m/02fwfb,"The Adventures of Priscilla, Queen of the Desert",1994.0,29679915.0,103.0,"['Filipino language', 'English Language']","['Australia', 'New Zealand', 'Germany']","['LGBT', 'Ensemble Film', 'Buddy film', 'Indie', 'World cinema', 'Road movie', 'Comedy-drama', 'Gay', 'Cult', 'Musical', 'Gay Interest', 'Drama', 'Comedy', 'Gay Themed', 'Music']",3732,,219433.0,7.5,Stephan Elliott,1994.0
113445,/m/0sxhp,Tender Mercies,1983.0,8440000.0,100.0,['English Language'],['United States of America'],"['Christian film', 'Indie', 'Family Drama', 'Musical', 'Drama', 'Romantic drama', 'Romance Film']",3733,,46977.0,7.3,Bruce Beresford,1983.0
5068093,/m/0d18bq,The Last Kiss,2006.0,15852401.0,115.0,"['Italian Language', 'English Language']","['United States of America', 'Italy']","['Romantic drama', 'Romance Film', 'Drama', 'Comedy']",3734,20000000.0,4627989.0,6.4,Tony Goldwyn,2006.0
403227,/m/0243cq,The Nightmare Before Christmas,1993.0,75082668.0,75.0,['English Language'],['United States of America'],"[""Children's/Family"", 'Stop motion', 'Creature Film', 'Musical', 'Animation', 'Christmas movie', 'Fantasy', ""Children's Fantasy"", 'Animated Musical', 'Family Film']",3735,18000000.0,191232.0,7.9,Henry Selick,1993.0
19463368,/m/04n1p90,Pontypool,2008.0,32118.0,96.0,['English Language'],['Canada'],"['Zombie Film', 'Drama', 'Horror', 'Psychological thriller', 'Film adaptation']",3736,950000.0,1541.0,6.5,Bruce McDonald,2009.0
2978844,/m/08hctl,McBain,1991.0,456127.0,102.0,['English Language'],['United States of America'],"['Thriller', 'Action']",939,,320000.0,4.8,James Glickenhaus,1991.0
2091919,/m/06lkr2,A Moment to Remember,2004.0,20865847.0,117.0,['Korean Language'],['South Korea'],"['Romance Film', 'Drama']",3737,,,8.1,Park Kyung-Jin,2004.0
30804670,/m/0gfjmmq,Chalet Girl,2011.0,4811510.0,96.0,"['German Language', 'English Language']","['Austria', 'United Kingdom', 'Germany']","['Romance Film', 'Comedy']",3738,,192.0,6.3,Phil Traill,2011.0
33388421,/m/0gy42wb,11-11-11,2011.0,5232771.0,90.0,['English Language'],"['United States of America', 'Spain']","['Thriller', 'Horror']",3739,,32771.0,3.9,Darren Lynn Bousman,2011.0
1444040,/m/05223n,The Mambo Kings,1992.0,6742168.0,106.0,"['English Language', 'Spanish Language']","['United States of America', 'France']","['Musical Drama', 'Musical', 'Drama', 'Period piece', 'Film adaptation']",531,15500000.0,319793.0,6.4,Arne Glimcher,1992.0
4685891,/m/0ch9cn,History Is Made at Night,1937.0,948500.0,95.0,['English Language'],['United States of America'],"['Drama', 'Comedy', 'Black-and-white']",3740,821791.0,,7.3,Frank Borzage,1937.0
7230206,/m/0kv15j,The Proud and Profane,1956.0,3900000.0,111.0,"['French Language', 'English Language']",['United States of America'],"['Epic', 'Black-and-white', 'Period piece', 'Drama', 'War film', 'Romantic drama', 'Romance Film']",3741,,,6.1,George Seaton,1956.0
7896385,/m/026j1lx,Come Early Morning,2006.0,117560.0,96.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Indie']",3742,6000000.0,50160.0,6.2,Joey Lauren Adams,2007.0
473268,/m/02drtn,Hollywood Ending,2002.0,14839383.0,112.0,"['English Language', 'Standard Mandarin']",['United States of America'],"['Romantic comedy', 'Parody', 'Screwball comedy', 'Satire', 'Comedy', 'Romance Film', 'Comedy of Errors']",3743,16000000.0,2017981.0,6.5,Woody Allen,2002.0
2093587,/m/06lpgy,Desperate Measures,1998.0,13806137.0,95.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Action', 'Action/Adventure']",710,50000000.0,5833412.0,6.1,Barbet Schroeder,1998.0
695023,/m/033fqh,Meet the Parents,2000.0,330444045.0,107.0,"['French Language', 'Spanish Language', 'Hebrew Language', 'English Language', 'Thai Language']",['United States of America'],"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy']",3744,55000000.0,28623300.0,7.0,Jay Roach,2000.0
1072060,/m/043h5s,Blood Work,2002.0,26000000.0,111.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Detective fiction', 'Detective', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller']",3745,50000000.0,7312413.0,6.4,Clint Eastwood,2002.0
5610546,/m/0dw4y1,Lost Souls,2000.0,31355910.0,94.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Supernatural']",3746,50000000.0,7954766.0,4.8,Janusz Kaminski,2000.0
1236122,/m/04kzqz,Gettysburg,1993.0,10769960.0,366.0,['English Language'],['United States of America'],"['Costume drama', 'War film', 'Epic', 'Period piece', 'Drama', 'Film adaptation', 'Action']",3747,25000000.0,913617.0,7.6,Ron Maxwell,1993.0
4055312,/m/0bftwt,The Super,1991.0,11000863.0,98.0,"['English Language', 'Spanish Language']","['United States of America', 'Japan']","['Japanese Movies', 'Comedy']",1133,22000000.0,3656390.0,5.7,Rod Daniel,1991.0
865912,/m/03jsdr,Ararat,2002.0,2743336.0,115.0,"['French Language', 'Turkish Language', 'Armenian Language', 'English Language', 'German Language']","['France', 'Canada']","['LGBT', 'Ensemble Film', 'Period piece', 'Drama', 'War film', 'Political drama']",349,15500000.0,211130.0,6.3,Atom Egoyan,2002.0
2797150,/m/0838sl,A Low Down Dirty Shame,1994.0,29392418.0,100.0,['English Language'],['United States of America'],"['LGBT', 'Crime Fiction', 'Detective fiction', 'Detective', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Action']",903,10000000.0,7970574.0,5.9,Keenen Ivory Wayans,1994.0
7074438,/m/0h2yp8,Miss Sadie Thompson,1953.0,2900000.0,91.0,['English Language'],['United States of America'],"['Musical', 'Drama']",3748,,,5.9,Curtis Bernhardt,1954.0
20645492,/m/03cb4k2,Last Chance Harvey,2008.0,32556175.0,93.0,['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Indie', 'Slice of life story']",3749,,97260.0,6.6,Joel Hopkins,2009.0
1178011,/m/04dsnp,Sicko,2007.0,36088109.0,113.0,"['French Language', 'Russian Language', 'English Language', 'Spanish Language']",['United States of America'],"['Culture & Society', 'Indie', 'History', 'Drama', 'Comedy', 'Political cinema', 'Social issues', 'Documentary']",3750,9000000.0,68969.0,8.0,Michael Moore,2007.0
4622896,/m/0cd3kf,Krull,1983.0,16519463.0,121.0,['English Language'],"['United States of America', 'United Kingdom']","['Science Fiction', 'Sword and sorcery films', 'Stop motion', 'Fantasy', 'Sword and sorcery', 'Romance Film', 'Action', 'Adventure']",3751,47000000.0,5469415.0,6.1,Peter Yates,1983.0
2324846,/m/073x6l,Personal Best,1982.0,5672311.0,124.0,['English Language'],['United States of America'],"['LGBT', 'Gay', 'Sports', 'Gay Interest', 'Drama', 'Gay Themed', 'Romantic drama']",3752,16000000.0,,6.3,Robert Towne,1982.0
3146483,/m/08vf4y,The Glass House,2001.0,17951431.0,111.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Action/Adventure', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller', 'Action', 'Teen']",3753,30000000.0,5738448.0,5.8,Daniel Sackheim,2001.0
358263,/m/01_456,The Player,1992.0,21706100.0,123.0,['English Language'],['United States of America'],"['Crime Fiction', 'Black comedy', 'Drama', 'Comedy']",183,8000000.0,302216.0,7.5,Robert Altman,1992.0
11963262,/m/02rzvmr,Margot at the Wedding,2007.0,2897757.0,92.0,['English Language'],['United States of America'],"['Ensemble Film', 'Indie', 'Family Drama', 'Comedy-drama', 'Drama', 'Comedy', 'Black comedy', 'Tragicomedy']",3754,10000000.0,81035.0,6.0,Noah Baumbach,2008.0
76387,/m/0k4lt,The Thing,1951.0,1950000.0,87.0,['English Language'],['United States of America'],"['Monster movie', 'Therimin music', 'Science Fiction', 'Horror']",39,1600000.0,,7.1,Christian Nyby,1951.0
4640513,/m/0cf0bw,The Second Chance,2006.0,463542.0,102.0,['English Language'],['United States of America'],"['Christian film', 'Buddy film', 'Drama']",3755,1200000.0,200554.0,6.4,Steve Taylor,2006.0
3659082,/m/09stxp,Perhaps Love,2005.0,2604414.0,107.0,"['Mandarin Chinese', 'English Language', 'Standard Mandarin', 'Cantonese']","['Malaysia', 'Hong Kong', 'China']","['World cinema', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Chinese Movies']",1078,,,6.8,Peter Ho-Sun Chan,2005.0
2018791,/m/06fh71,The Girl Can't Help It,1956.0,6250000.0,99.0,['English Language'],['United States of America'],"['Crime Fiction', 'Musical', 'Crime Comedy', 'Comedy']",690,,,6.8,Frank Tashlin,1956.0
28842238,/m/0dllxnf,The Lincoln Lawyer,2011.0,85507593.0,118.5,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Mystery', 'Drama', 'Suspense', 'Film adaptation', 'Crime Thriller', 'Courtroom Drama']",3756,40000000.0,13206453.0,7.3,Brad Furman,2011.0
1238341,/m/04l4rt,Trail of the Pink Panther,1982.0,9056073.0,97.0,['English Language'],"['United States of America', 'United Kingdom']","['Parody', 'Comedy', 'Slapstick']",3757,6000000.0,1341695.0,4.8,Blake Edwards,1982.0
311445,/m/01t7bl,Prince of Darkness,1987.0,14182492.0,102.0,['English Language'],['United States of America'],"['Cult', 'Zombie Film', 'Horror', 'Supernatural']",3758,3000000.0,4657401.0,6.7,John Carpenter,1987.0
21509421,/m/05h4s5n,Immediate Family,1989.0,5932613.0,99.0,['English Language'],['United States of America'],"['Family Drama', 'Drama']",3759,14000000.0,1675344.0,6.1,Jonathan Kaplan,1989.0
31095423,/m/0gh6b47,Caught Plastered,1931.0,549000.0,68.0,[],[],['Musical'],3760,281000.0,,6.2,William A. Seiter,1931.0
401839,/m/023z7v,"Good bye, Lenin!",2003.0,79384880.0,112.0,"['English Language', 'German Language']",['Germany'],"['World cinema', 'Drama', 'Comedy', 'War film', 'Political cinema', 'Romance Film']",3761,4800000.0,57968.0,7.7,Wolfgang Becker,2004.0
25854460,/m/09v6jyh,Red,2010.0,199006387.0,81.0,"['Russian Language', 'English Language']","['United States of America', 'Canada', 'South Korea']","['Crime Fiction', 'Action/Adventure', 'Action', 'Thriller', 'Comedy']",3762,58000000.0,21761408.0,7.0,Robert Schwentke,2010.0
303928,/m/01s7vd,Escape from the Planet of the Apes,1971.0,12348905.0,98.0,['English Language'],['United States of America'],"['Science Fiction', 'Adventure', 'Escape Film']",3763,2500000.0,,6.3,Don Taylor,1971.0
75270,/m/0j_xl,The Outlaw Josey Wales,1976.0,31800000.0,135.0,"['Navajo Language', 'English Language', 'Spanish Language']",['United States of America'],"['Action/Adventure', 'Revisionist Western', 'Western', 'War film']",3764,3700000.0,,7.8,Clint Eastwood,1976.0
536009,/m/02mpyh,The Talented Mr. Ripley,1999.0,128798265.0,137.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Mystery', 'Period piece', 'Drama', 'Film adaptation', 'Crime Thriller', 'Romance Film']",3765,40000000.0,12738237.0,7.4,Anthony Minghella,1999.0
1345168,/m/04vfh1,Liberty Heights,1999.0,3736868.0,127.0,"['German Language', 'English Language', 'Yiddish Language']",['United States of America'],"['Ensemble Film', 'Americana', 'Family Drama', 'Period piece', 'Coming of age', 'Comedy', 'Drama', 'Music', 'Romance Film']",3766,,95247.0,7.0,Barry Levinson,1999.0
24851820,/m/09gk8m5,5 Days of War,2010.0,292678.0,120.0,"['Georgian Language', 'Russian Language', 'English Language']",['United States of America'],"['Thriller', 'Political thriller', 'Action/Adventure', 'Drama', 'War film', 'Action']",3767,12000000.0,6254.0,5.5,Renny Harlin,2011.0
33049597,/m/0gksv74,My Dear Desperado,2010.0,4214668.0,100.0,['Korean Language'],['South Korea'],"['Comedy film', 'Drama', 'Romance Film']",3768,900000000.0,,6.8,Kwang-shik Kim,2010.0
447139,/m/029jlh,Sorcerer,1977.0,12000000.0,92.0,"['French Language', 'German Language', 'English Language', 'Spanish Language']",['United States of America'],"['Thriller', 'Crime Fiction', 'Adventure', 'Cult', 'Existentialism', 'Action/Adventure', 'Drama', 'Suspense', 'Crime Thriller', 'Action', 'New Hollywood']",3769,22000000.0,,7.7,William Friedkin,1977.0
3326121,/m/095yw_,Margaret,2011.0,46495.0,150.0,['English Language'],['United States of America'],['Drama'],3770,14000000.0,7525.0,6.5,Kenneth Lonergan,2012.0
7236362,/m/0kv191,Battle Hymn,1956.0,3900000.0,109.0,['English Language'],['United States of America'],"['Period piece', 'Biography', 'Drama', 'Biopic [feature]', 'War film']",3771,,,6.3,Douglas Sirk,1957.0
7764230,/m/0kvgrv,Black Beauty,1994.0,4630377.0,88.0,['English Language'],"['United States of America', 'United Kingdom']","['Adventure', 'Drama', 'Film adaptation', 'Coming of age', 'Romance Film', 'Family Film']",3772,,1285820.0,6.6,Caroline Thompson,1994.0
11158178,/m/02r1_nk,Fly Me to the Moon,2008.0,41721414.0,84.0,['English Language'],['Belgium'],"['Adventure', 'World cinema', 'Computer Animation', 'Animation', 'Fantasy', 'Comedy', 'Family Film']",3773,25000000.0,1900523.0,4.5,Ben Stassen,2008.0
7764212,/m/0kvgrg,Freedom Writers,2007.0,44090741.0,122.0,['English Language'],"['United States of America', 'Germany']","['Crime Fiction', 'Biography', 'Drama', 'Teen']",3774,21000000.0,9405582.0,7.6,Richard LaGravenese,2007.0
24200785,/m/0bbdj38,Dallas,1950.0,2200000.0,94.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western']",3775,1390000.0,,6.2,Stuart Heisler,1950.0
32071439,/m/0cc97st,Wreck-It Ralph,2012.0,189412677.0,93.0,['English Language'],['United States of America'],"['Family Film', 'Comedy', 'Animation']",3776,165000000.0,49038712.0,7.7,Rich Moore,2012.0
1673495,/m/05mbzd,Stay Tuned,1992.0,10736401.0,89.0,"['English Language', 'American English']",['United States of America'],"['Thriller', 'Parody', 'Science Fiction', 'Horror', 'Adventure', 'Musical', 'Satire', 'Fantasy', 'Comedy', 'Black comedy', 'Family Film']",3777,25000000.0,3532540.0,6.3,Peter Hyams,1992.0
726161,/m/035_kw,The Jungle Book,1994.0,43229904.0,112.0,['English Language'],['United States of America'],"['Family Film', 'Adventure']",3778,27000000.0,5129959.0,6.1,Stephen Sommers,1994.0
11686066,/m/02rny_5,King of the Gypsies,1978.0,7325177.0,112.0,['English Language'],['United States of America'],"['Drama', 'Film adaptation']",3779,5000000.0,,6.2,Frank Pierson,1979.0
194249,/m/01bl7g,Shanghai Knights,2003.0,88323487.0,110.0,"['Standard Mandarin', 'English Language', 'Mandarin Chinese']","['United States of America', 'Hong Kong', 'United Kingdom']","['Thriller', 'Buddy film', 'Adventure', 'Costume drama', 'Action Comedy', 'Action/Adventure', 'Western', 'Martial Arts Film', 'Comedy', 'Action', 'Chinese Movies']",3780,50000000.0,19603630.0,6.2,David Dobkin,2003.0
238810,/m/01jmyj,Air Force One,1997.0,315156409.0,125.0,"['English Language', 'Russian Language']","['United States of America', 'Germany']","['Thriller', 'Action Thrillers', 'Short Film', 'Action/Adventure', 'Suspense', 'Political thriller', 'Disaster', 'Action', 'Political drama', 'Airplanes and airports']",3781,85000000.0,37132505.0,6.5,Wolfgang Petersen,1997.0
4261392,/m/0bsxwd,Phat Girlz,2006.0,7403491.0,99.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",3782,3000000.0,3109924.0,3.3,Nnegest Likké,2006.0
32535486,/m/0h1bnh5,The Fallen,,1000000.0,112.0,[],[],"['Action', 'Drama', 'War film']",3783,600000.0,,5.0,Ari Taub,2004.0
755231,/m/038lhw,Mo' Better Blues,1990.0,16153600.0,129.0,['English Language'],['United States of America'],"['Indie', 'Musical', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",3784,10000000.0,4387360.0,6.7,Spike Lee,1990.0
11612605,/m/02rlkm5,Still of the Night,1982.0,5979947.0,93.0,['English Language'],['United States of America'],"['Thriller', 'Detective fiction', 'Detective', 'Psychological thriller', 'Suspense', 'Crime Thriller']",3785,10000000.0,,6.0,Robert Benton,1982.0
31941988,/m/0gvsynb,Harry Potter and the Deathly Hallows – Part 2,2011.0,1328111219.0,130.0,['English Language'],"['United States of America', 'United Kingdom']","['Drama', 'Mystery', 'Fantasy', 'Adventure']",3786,125000000.0,169189427.0,8.1,David Yates,2011.0
12782772,/m/02x4r99,Silk Stockings,1957.0,2250000.0,117.0,['English Language'],['United States of America'],"['Romance Film', 'Musical', 'Comedy']",3787,1853463.0,,6.8,Rouben Mamoulian,1957.0
189088,/m/019wds,A Perfect Murder,1998.0,128038368.0,108.0,['English Language'],['United States of America'],"['Thriller', 'Crime Thriller', 'Suspense']",3788,60000000.0,16615704.0,6.6,Andrew Davis,1998.0
6470956,/m/0g6kfj,Man of the Year,2006.0,41237658.0,115.0,['English Language'],['United States of America'],"['Thriller', 'Parody', 'Satire', 'Drama', 'Comedy', 'Political cinema']",3789,20000000.0,12299380.0,6.2,Barry Levinson,2006.0
4916683,/m/0cv1kq,Ong Bak 2: The Beginning,2008.0,8868786.0,94.0,['Thai Language'],['Thailand'],"['Action/Adventure', 'Action', 'Martial Arts Film', 'World cinema']",3790,300000000.0,26564.0,6.2,Tony Jaa,2008.0
1046769,/m/0419kt,Speed 2: Cruise Control,1997.0,164508066.0,125.0,"['English Language', 'Portuguese Language', 'American Sign Language']",['United States of America'],"['Thriller', 'Action/Adventure', 'Action Thrillers', 'Disaster', 'Romance Film', 'Action']",3791,160000000.0,16158942.0,3.9,Jan de Bont,1997.0
5649829,/m/0dy684,Winter Passing,2005.0,101228.0,98.0,['English Language'],['United States of America'],"['Drama', 'Indie', 'Comedy']",3792,3500000.0,28091.0,6.2,Adam Rapp,2006.0
1373922,/m/04xnfz,How High,2001.0,31283740.0,94.0,['English Language'],['United States of America'],"['Stoner film', 'Comedy']",3793,20000000.0,7102260.0,6.2,Jesse Dylan,2001.0
409817,/m/024y1q,The Story of Vernon and Irene Castle,1939.0,1825000.0,93.0,['English Language'],['United States of America'],"['Biography', 'Biopic [feature]', 'Black-and-white', 'Musical Drama', 'Musical', 'War film', 'Romance Film', 'Biographical film']",191,1196000.0,,6.9,H.C. Potter,1939.0
95953,/m/0nrnk,Office Space,1999.0,10827810.0,89.0,['English Language'],['United States of America'],"['Crime Fiction', 'Black comedy', 'Comedy', 'Workplace Comedy']",3794,10000000.0,4231727.0,7.6,Mike Judge,1999.0
171011,/m/016yxn,Reversal of Fortune,1990.0,15445131.0,109.0,['English Language'],"['United States of America', 'Japan', 'United Kingdom']","['Thriller', 'Mystery', 'Drama', 'Japanese Movies', 'Courtroom Drama']",3795,,176985.0,7.2,Barbet Schroeder,1990.0
1765026,/m/05v38p,Chocolat,2000.0,152699946.0,121.0,"['French Language', 'English Language']","['United States of America', 'United Kingdom']","['Mystery', 'Romance Film', 'Drama']",3796,25000000.0,157624.0,7.2,Lasse Hallström,2001.0
30625856,/m/0g9zffz,Late Autumn,2010.0,5929771.0,115.0,"['Standard Mandarin', 'Chinese language', 'Korean Language', 'English Language']","['United States of America', 'Hong Kong', 'South Korea']","['Romantic drama', 'Romance Film', 'Drama', 'Indie', 'Chinese Movies']",3797,,,6.8,Kim Tae-yong,2011.0
3461278,/m/09dq8d,City Heat,1984.0,38300000.0,97.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Buddy film', 'Detective', 'Gangster Film', 'Action/Adventure', 'Mystery', 'Comedy', 'Crime Thriller', 'Action']",3798,25000000.0,6301694.0,5.5,Richard Benjamin,1984.0
12639467,/m/02wz47m,The Boost,1988.0,784990.0,95.0,['English Language'],['United States of America'],"['Melodrama', 'Drama', 'Addiction Drama']",3799,8000000.0,,6.0,Harold Becker,1988.0
24570673,/m/080nwsb,Footloose,2011.0,62701289.0,113.0,['English Language'],['United States of America'],"['Remake', 'Musical', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",3800,24000000.0,15556113.0,5.8,Craig Brewer,2011.0
4836572,/m/0cq86w,Oliver!,1968.0,77402877.0,153.0,['English Language'],['United Kingdom'],"['Crime Fiction', 'Childhood Drama', 'Musical', 'Drama', 'Family Film', 'Musical Drama']",3801,10000000.0,,7.4,Carol Reed,1968.0
1584998,/m/05ddyt,Black Christmas,1974.0,4053000.0,98.0,['English Language'],['Canada'],"['Thriller', 'Horror', 'Indie', 'Cult', 'Mystery', 'Slasher']",3802,620000.0,,7.1,Bob Clark,1974.0
1374740,/m/04xq8n,Continental Divide,1981.0,15578237.0,103.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",508,9000000.0,3218347.0,6.2,Michael Apted,1981.0
34154485,/m/0hr4t14,Being Flynn,2012.0,540152.0,102.0,[],[],['Comedy-drama'],3803,,43990.0,6.4,Paul Weitz,2012.0
2696597,/m/07ykb2,Soldier of Fortune,1955.0,2750000.0,96.0,['English Language'],['United States of America'],"['Action/Adventure', 'Action', 'Drama', 'Adventure']",885,2515000.0,,6.2,Edward Dmytryk,1955.0
26383573,/m/07y_9wb,The Greatest,2009.0,335976.0,99.0,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Indie']",3804,6000000.0,33616.0,6.6,Shana Feste,2009.0
27640601,/m/0c3wf06,Rough Cut,2008.0,7202140.0,113.0,['Korean Language'],['South Korea'],"['Action/Adventure', 'World cinema']",3805,,,7.0,Hun Jang,2008.0
3266309,/m/0927t4,Flight of the Phoenix,2004.0,21009180.0,113.0,['English Language'],['United States of America'],"['Adventure', 'Action/Adventure', 'Drama', 'Film adaptation', 'Disaster', 'Action', 'Airplanes and airports']",3806,45000000.0,5019430.0,6.1,John Moore,2004.0
35874130,/m/0h260xy,Won't Back Down,2012.0,5249881.0,93.0,['English Language'],['United States of America'],['Drama'],3807,,2603370.0,6.4,Daniel Barnz,2012.0
2605689,/m/07r72y,The Waterdance,1992.0,1723319.0,106.0,['English Language'],['United States of America'],"['Ensemble Film', 'Drama', 'Medical fiction']",862,2700000.0,138313.0,6.8,Neal Jimenez,1992.0
2976107,/m/08h5ny,The Italian Job,2003.0,176070171.0,111.0,"['Italian Language', 'Russian Language', 'English Language']","['United States of America', 'France', 'United Kingdom']","['Crime Fiction', 'Thriller', 'Remake', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",3808,60000000.0,19457944.0,7.0,F. Gary Gray,2003.0
171051,/m/016z43,The Fisher King,1991.0,41895491.0,137.0,['English Language'],['United States of America'],"['Buddy film', 'Indie', 'Comedy-drama', 'Fantasy', 'Comedy', 'Drama', 'Fantasy Comedy']",3809,24000000.0,311662.0,7.5,Terry Gilliam,1991.0
2876569,/m/088h_p,The Punisher,2004.0,54700105.0,140.0,['English Language'],"['United States of America', 'Germany']","['Thriller', 'Crime Fiction', 'Action', 'Drama']",3810,33000000.0,14000000.0,6.4,Jonathan Hensleigh,2004.0
8172248,/m/026rrf_,"Run, Fat Boy, Run",2007.0,33463522.0,95.0,['English Language'],['United Kingdom'],"['Sports', 'Romantic comedy', 'Romance Film', 'Comedy', 'Slapstick']",3811,10000000.0,2340743.0,6.5,David Schwimmer,2008.0
2888880,/m/089c83,Life or Something Like It,2002.0,16872671.0,105.0,['English Language'],['United States of America'],"['Romantic comedy', 'Media Satire', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",3812,40000000.0,6219234.0,5.8,Stephen Herek,2002.0
7810685,/m/026dvhv,Helen the Baby Fox,2006.0,1455806.0,104.0,['Japanese Language'],['Japan'],['Japanese Movies'],3813,,,6.8,Keita Kôno,2006.0
3009486,/m/08k9gf,Tank,1984.0,11302884.0,113.0,['English Language'],['United States of America'],"['Thriller', 'Action Comedy', 'Action/Adventure', 'Drama', 'Comedy', 'Action']",949,,4035960.0,5.8,Marvin J. Chomsky,1984.0
11408406,/m/02rbht8,Love Songs,2007.0,2966934.0,91.0,['French Language'],['France'],"['Romantic drama', 'Musical', 'Drama', 'Romance Film', 'World cinema']",3814,,20488.0,7.0,Christophe Honoré,2007.0
